Usuario,Email,Genero,Edad,Ciudad,Estrato,Referencia_producto,Estado_civil,Acepta_envio_mail,Valor_Compra
8417,8417@hotmail.com,femenino,49,medellin,4,B,casado/a,SI,46428
8418,8418@hotmail.com,masculino,25,medellin,6,C,soltero/a,SI,58648
8419,8419@hotmail.com,masculino,49,bogota,6,C,soltero/a,SI,46002
8420,8420@hotmail.com,masculino,49,bogota,6,C,soltero/a,SI,84489
8421,8421@hotmail.com,femenino,26,cali,4,C,soltero/a,NO,20003
8422,8422@hotmail.com,femenino,33,cali,4,D,soltero/a,SI,56388
8423,8423@hotmail.com,masculino,36,bucaramanga,5,C,casado/a,SI,29475
8424,8424@hotmail.com,masculino,53,cali,5,A,divorciado/a,SI,47518
8425,8425@hotmail.com,femenino,49,medellin,6,A,soltero/a,SI,70949
8426,8426@hotmail.com,masculino,23,bucaramanga,4,D,soltero/a,SI,40196
8427,8427@hotmail.com,masculino,37,cali,5,C,soltero/a,SI,63148
8428,8428@hotmail.com,masculino,43,medellin,6,B,soltero/a,SI,36056
8429,8429@hotmail.com,femenino,29,bucaramanga,5,B,casado/a,SI,40426
8430,8430@hotmail.com,femenino,29,cali,6,B,soltero/a,SI,26203
8431,8431@hotmail.com,masculino,64,medellin,5,C,soltero/a,SI,40702
8432,8432@hotmail.com,masculino,26,bucaramanga,5,C,soltero/a,SI,26141
8433,8433@hotmail.com,femenino,32,cali,4,C,soltero/a,SI,62093
8434,8434@hotmail.com,masculino,42,medellin,6,A,soltero/a,SI,20457
8435,8435@hotmail.com,femenino,58,cali,4,D,casado/a,SI,34344
8436,8436@hotmail.com,masculino,22,bogota,5,C,divorciado/a,SI,35154
8437,8437@hotmail.com,masculino,50,bogota,4,B,soltero/a,SI,92833
8438,8438@hotmail.com,femenino,44,bogota,4,B,soltero/a,SI,69458
8439,8439@hotmail.com,masculino,66,bogota,5,B,soltero/a,SI,45333
8440,8440@hotmail.com,masculino,37,cali,6,C,soltero/a,SI,21454
8441,8441@hotmail.com,femenino,20,cali,5,C,casado/a,SI,98806
8442,8442@hotmail.com,masculino,53,medellin,6,C,soltero/a,SI,65372
8443,8443@hotmail.com,masculino,63,medellin,4,C,soltero/a,SI,47362
8444,8444@hotmail.com,femenino,44,medellin,5,D,soltero/a,SI,40368
8445,8445@hotmail.com,masculino,47,cali,5,C,soltero/a,SI,94280
8446,8446@hotmail.com,masculino,67,bogota,6,D,soltero/a,SI,71815
8447,8447@hotmail.com,femenino,53,bogota,5,D,casado/a,SI,96373
8448,8448@hotmail.com,masculino,54,bogota,4,D,divorciado/a,SI,34304
8449,8449@hotmail.com,masculino,46,bogota,6,C,soltero/a,NO,70205
8450,8450@hotmail.com,femenino,59,cali,4,B,soltero/a,SI,90814
8451,8451@hotmail.com,masculino,41,cali,4,B,soltero/a,SI,73157
8452,8452@hotmail.com,masculino,50,bogota,5,B,soltero/a,SI,66081
8453,8453@hotmail.com,femenino,42,bogota,4,C,casado/a,SI,67920
8454,8454@hotmail.com,masculino,52,bogota,4,C,soltero/a,SI,70705
8455,8455@hotmail.com,femenino,32,bogota,6,C,soltero/a,SI,44179
8456,8456@hotmail.com,masculino,32,cali,5,C,soltero/a,SI,31920
8457,8457@hotmail.com,masculino,40,cali,6,D,soltero/a,SI,79940
8458,8458@hotmail.com,femenino,35,bogota,4,C,soltero/a,SI,43993
8459,8459@hotmail.com,masculino,40,bogota,5,A,casado/a,SI,31294
8460,8460@hotmail.com,masculino,44,bogota,5,A,divorciado/a,SI,43786
8461,8461@hotmail.com,femenino,70,bogota,6,D,soltero/a,SI,78783
8462,8462@hotmail.com,masculino,44,cali,5,C,soltero/a,SI,99192
8463,8463@hotmail.com,masculino,35,barranquilla,5,B,soltero/a,SI,53261
8464,8464@hotmail.com,femenino,57,bucaramanga,5,B,soltero/a,SI,97710
8465,8465@hotmail.com,masculino,31,medellin,5,B,casado/a,SI,86781
8466,8466@hotmail.com,masculino,54,medellin,5,C,soltero/a,SI,69251
8467,8467@hotmail.com,femenino,44,bogota,6,C,soltero/a,SI,54889
8468,8468@hotmail.com,masculino,36,bogota,5,C,soltero/a,SI,57519
8469,8469@hotmail.com,masculino,50,cali,4,C,soltero/a,SI,24738
8470,8470@hotmail.com,femenino,25,cali,4,D,soltero/a,SI,38522
8471,8471@hotmail.com,masculino,30,bogota,4,C,casado/a,SI,53886
8472,8472@hotmail.com,masculino,50,bogota,4,A,divorciado/a,SI,93277
8473,8473@hotmail.com,femenino,43,bogota,4,A,soltero/a,SI,53201
8474,8474@hotmail.com,masculino,28,bogota,6,D,soltero/a,SI,57746
8475,8475@hotmail.com,femenino,68,cali,4,C,soltero/a,SI,54809
8476,8476@hotmail.com,masculino,65,barranquilla,4,B,soltero/a,SI,21226
8477,8477@hotmail.com,masculino,32,bucaramanga,5,B,casado/a,SI,71124
8478,8478@hotmail.com,femenino,42,medellin,6,B,soltero/a,SI,39226
8479,8479@hotmail.com,masculino,22,medellin,4,C,soltero/a,SI,21459
8480,8480@hotmail.com,masculino,55,bogota,5,C,soltero/a,SI,64136
8481,8481@hotmail.com,femenino,33,bogota,5,C,soltero/a,SI,78064
8482,8482@hotmail.com,masculino,58,cali,5,C,soltero/a,SI,30524
8483,8483@hotmail.com,masculino,38,cali,6,D,casado/a,SI,68206
8484,8484@hotmail.com,femenino,55,bogota,5,C,divorciado/a,SI,39707
8485,8485@hotmail.com,masculino,25,bogota,5,A,soltero/a,SI,34162
8486,8486@hotmail.com,masculino,60,bogota,5,A,soltero/a,SI,27173
8487,8487@hotmail.com,femenino,24,bogota,6,D,soltero/a,SI,32433
8488,8488@hotmail.com,masculino,37,cali,4,C,soltero/a,SI,87899
8489,8489@hotmail.com,masculino,30,barranquilla,6,B,casado/a,SI,86633
8490,8490@hotmail.com,femenino,40,bucaramanga,6,B,soltero/a,SI,83702
8491,8491@hotmail.com,masculino,63,medellin,6,B,soltero/a,SI,30134
8492,8492@hotmail.com,masculino,34,medellin,5,C,soltero/a,SI,25892
8493,8493@hotmail.com,femenino,22,bogota,5,A,soltero/a,SI,62261
8494,8494@hotmail.com,masculino,53,bogota,5,C,soltero/a,SI,29439
8495,8495@hotmail.com,femenino,58,cali,4,C,casado/a,SI,62784
8496,8496@hotmail.com,masculino,36,cali,6,D,divorciado/a,SI,97605
8497,8497@hotmail.com,masculino,27,bogota,6,C,soltero/a,SI,76863
8498,8498@hotmail.com,femenino,62,bogota,6,A,soltero/a,SI,72849
8499,8499@hotmail.com,masculino,24,bogota,6,A,soltero/a,SI,87002
8500,8500@hotmail.com,masculino,38,bogota,4,D,soltero/a,SI,22518
8501,8501@hotmail.com,femenino,20,cali,6,C,casado/a,SI,90170
8502,8502@hotmail.com,masculino,41,barranquilla,5,B,soltero/a,SI,39346
8503,8503@hotmail.com,masculino,27,bucaramanga,6,B,soltero/a,SI,81669
8504,8504@hotmail.com,masculino,67,medellin,6,A,soltero/a,SI,99379
8505,8505@hotmail.com,femenino,48,medellin,6,C,soltero/a,SI,33052
8506,8506@hotmail.com,femenino,59,bogota,4,C,soltero/a,SI,25217
8507,8507@hotmail.com,masculino,49,bogota,6,C,casado/a,SI,40392
8508,8508@hotmail.com,masculino,61,cali,4,C,divorciado/a,SI,39803
8509,8509@hotmail.com,femenino,46,cali,5,D,soltero/a,SI,89252
8510,8510@hotmail.com,masculino,63,bogota,6,C,soltero/a,SI,52751
8511,8511@hotmail.com,masculino,57,bogota,4,A,soltero/a,SI,53337
8512,8512@hotmail.com,masculino,41,bogota,5,A,soltero/a,SI,44427
8513,8513@hotmail.com,femenino,31,bogota,6,D,casado/a,SI,99025
8514,8514@hotmail.com,femenino,60,cali,4,C,soltero/a,SI,73735
8515,8515@hotmail.com,masculino,66,barranquilla,5,B,soltero/a,SI,48887
8516,8516@hotmail.com,masculino,60,bucaramanga,6,B,soltero/a,SI,29708
8517,8517@hotmail.com,femenino,59,medellin,4,B,soltero/a,SI,54754
8518,8518@hotmail.com,masculino,20,medellin,6,C,soltero/a,SI,46622
8519,8519@hotmail.com,masculino,36,bogota,6,C,casado/a,SI,64421
8520,8520@hotmail.com,masculino,70,bogota,6,C,divorciado/a,NO,40480
8521,8521@hotmail.com,femenino,29,cali,4,C,soltero/a,SI,66598
8522,8522@hotmail.com,femenino,21,cali,6,D,soltero/a,SI,72661
8523,8523@hotmail.com,masculino,35,bucaramanga,5,C,soltero/a,SI,78723
8524,8524@hotmail.com,masculino,20,cali,5,A,soltero/a,SI,71016
8525,8525@hotmail.com,femenino,34,medellin,5,A,casado/a,SI,30756
8526,8526@hotmail.com,masculino,43,bucaramanga,4,D,soltero/a,SI,58577
8527,8527@hotmail.com,masculino,68,cali,5,C,soltero/a,SI,87218
8528,8528@hotmail.com,masculino,52,medellin,5,B,soltero/a,SI,39255
8529,8529@hotmail.com,femenino,29,bucaramanga,6,B,soltero/a,SI,46651
8530,8530@hotmail.com,femenino,45,cali,4,B,soltero/a,SI,46954
8531,8531@hotmail.com,masculino,69,medellin,5,C,casado/a,SI,93897
8532,8532@hotmail.com,masculino,28,bucaramanga,5,C,divorciado/a,SI,74245
8533,8533@hotmail.com,femenino,50,cali,6,C,soltero/a,SI,24204
8534,8534@hotmail.com,masculino,60,medellin,4,A,soltero/a,SI,55875
8535,8535@hotmail.com,femenino,58,cali,5,D,soltero/a,SI,43533
8536,8536@hotmail.com,masculino,38,bogota,4,C,soltero/a,SI,78055
8537,8537@hotmail.com,masculino,24,bogota,4,B,casado/a,SI,55191
8538,8538@hotmail.com,femenino,31,bogota,6,B,soltero/a,SI,81763
8539,8539@hotmail.com,masculino,57,bogota,6,B,soltero/a,SI,45982
8540,8540@hotmail.com,masculino,20,cali,5,C,soltero/a,SI,53242
8541,8541@hotmail.com,femenino,58,cali,5,C,soltero/a,SI,93891
8542,8542@hotmail.com,masculino,62,medellin,4,C,soltero/a,SI,34023
8543,8543@hotmail.com,masculino,70,medellin,5,C,casado/a,SI,43416
8544,8544@hotmail.com,femenino,57,medellin,5,D,divorciado/a,SI,79704
8545,8545@hotmail.com,masculino,61,cali,4,C,soltero/a,SI,49471
8546,8546@hotmail.com,masculino,59,bogota,4,D,soltero/a,SI,37265
8547,8547@hotmail.com,femenino,51,bogota,6,D,soltero/a,SI,96749
8548,8548@hotmail.com,masculino,65,bogota,4,D,soltero/a,NO,30574
8549,8549@hotmail.com,masculino,53,bogota,6,C,casado/a,SI,86731
8550,8550@hotmail.com,femenino,29,cali,4,B,soltero/a,SI,89084
8551,8551@hotmail.com,masculino,23,cali,5,B,soltero/a,SI,51067
8552,8552@hotmail.com,masculino,37,bogota,4,B,soltero/a,SI,64743
8553,8553@hotmail.com,femenino,67,bogota,4,C,soltero/a,SI,33353
8554,8554@hotmail.com,masculino,22,bogota,6,C,soltero/a,SI,72610
8555,8555@hotmail.com,femenino,45,bogota,4,C,casado/a,SI,44912
8556,8556@hotmail.com,masculino,23,cali,4,C,divorciado/a,SI,71079
8557,8557@hotmail.com,masculino,47,cali,4,D,soltero/a,SI,31649
8558,8558@hotmail.com,femenino,35,bogota,4,C,soltero/a,SI,92955
8559,8559@hotmail.com,masculino,32,bogota,5,A,soltero/a,SI,57655
8560,8560@hotmail.com,masculino,68,bogota,5,A,soltero/a,SI,38749
8561,8561@hotmail.com,femenino,32,bogota,6,D,casado/a,SI,42662
8562,8562@hotmail.com,masculino,65,cali,4,C,soltero/a,SI,79273
8563,8563@hotmail.com,masculino,21,barranquilla,5,B,soltero/a,SI,87178
8564,8564@hotmail.com,femenino,56,bucaramanga,6,B,soltero/a,SI,35403
8565,8565@hotmail.com,masculino,44,medellin,6,B,soltero/a,SI,67269
8566,8566@hotmail.com,masculino,26,medellin,6,C,soltero/a,SI,34248
8567,8567@hotmail.com,femenino,23,bogota,5,C,casado/a,SI,64213
8568,8568@hotmail.com,masculino,60,bogota,6,C,divorciado/a,SI,41048
8569,8569@hotmail.com,masculino,67,cali,5,C,soltero/a,SI,74979
8570,8570@hotmail.com,femenino,37,cali,5,D,soltero/a,SI,70571
8571,8571@hotmail.com,masculino,69,bogota,5,C,soltero/a,SI,32104
8572,8572@hotmail.com,masculino,57,bogota,4,A,soltero/a,SI,39642
8573,8573@hotmail.com,femenino,30,bogota,4,A,casado/a,SI,57747
8574,8574@hotmail.com,masculino,51,bogota,6,D,soltero/a,SI,38326
8575,8575@hotmail.com,femenino,41,cali,6,C,soltero/a,SI,86239
8576,8576@hotmail.com,masculino,26,barranquilla,6,B,soltero/a,SI,77087
8577,8577@hotmail.com,masculino,33,bucaramanga,5,B,soltero/a,SI,96044
8578,8578@hotmail.com,femenino,36,medellin,4,B,soltero/a,SI,43903
8579,8579@hotmail.com,masculino,32,medellin,5,C,casado/a,SI,85749
8580,8580@hotmail.com,masculino,59,bogota,6,C,divorciado/a,SI,67187
8581,8581@hotmail.com,femenino,23,bogota,6,C,soltero/a,SI,75823
8582,8582@hotmail.com,masculino,46,cali,6,C,soltero/a,SI,75321
8583,8583@hotmail.com,masculino,50,cali,6,D,soltero/a,SI,32755
8584,8584@hotmail.com,femenino,20,bogota,6,C,soltero/a,SI,39122
8585,8585@hotmail.com,masculino,51,bogota,6,A,casado/a,SI,93729
8586,8586@hotmail.com,masculino,58,bogota,5,A,soltero/a,SI,37395
8587,8587@hotmail.com,femenino,26,bogota,4,D,soltero/a,SI,75290
8588,8588@hotmail.com,masculino,66,cali,6,C,soltero/a,SI,62992
8589,8589@hotmail.com,masculino,66,barranquilla,6,B,soltero/a,SI,45697
8590,8590@hotmail.com,femenino,58,bucaramanga,6,B,soltero/a,SI,46876
8591,8591@hotmail.com,masculino,21,medellin,6,B,casado/a,SI,24363
8592,8592@hotmail.com,masculino,31,medellin,5,C,divorciado/a,SI,52257
8593,8593@hotmail.com,femenino,50,bogota,4,A,soltero/a,SI,86939
8594,8594@hotmail.com,masculino,21,bogota,5,C,soltero/a,SI,62678
8595,8595@hotmail.com,femenino,29,cali,6,C,soltero/a,SI,56988
8596,8596@hotmail.com,masculino,59,cali,6,D,soltero/a,SI,74078
8597,8597@hotmail.com,masculino,23,bogota,5,C,casado/a,SI,59840
8598,8598@hotmail.com,femenino,32,bogota,5,A,soltero/a,SI,66745
8599,8599@hotmail.com,masculino,54,bogota,6,A,soltero/a,SI,47924
8600,8600@hotmail.com,masculino,66,bogota,5,D,soltero/a,SI,89102
8601,8601@hotmail.com,femenino,25,cali,4,C,soltero/a,SI,58155
8602,8602@hotmail.com,masculino,37,barranquilla,6,B,soltero/a,SI,21639
8603,8603@hotmail.com,masculino,25,bucaramanga,4,B,casado/a,SI,39813
8604,8604@hotmail.com,masculino,63,medellin,4,A,divorciado/a,SI,48442
8605,8605@hotmail.com,femenino,55,medellin,6,C,soltero/a,SI,63343
8606,8606@hotmail.com,femenino,48,bogota,5,C,soltero/a,SI,27255
8607,8607@hotmail.com,masculino,27,bogota,4,C,soltero/a,SI,51104
8608,8608@hotmail.com,masculino,54,cali,5,C,soltero/a,SI,31184
8609,8609@hotmail.com,femenino,28,cali,4,D,casado/a,SI,82559
8610,8610@hotmail.com,masculino,43,bogota,6,C,soltero/a,SI,77231
8611,8611@hotmail.com,masculino,37,bogota,5,A,soltero/a,SI,70240
8612,8612@hotmail.com,masculino,51,bogota,6,A,soltero/a,SI,45797
8613,8613@hotmail.com,femenino,44,bogota,6,D,soltero/a,SI,33996
8614,8614@hotmail.com,femenino,27,cali,5,C,soltero/a,SI,69333
8615,8615@hotmail.com,masculino,38,barranquilla,4,B,casado/a,SI,88673
8616,8616@hotmail.com,masculino,21,bucaramanga,6,B,divorciado/a,SI,99158
8617,8617@hotmail.com,femenino,44,medellin,5,B,soltero/a,SI,31341
8618,8618@hotmail.com,masculino,70,medellin,4,C,soltero/a,SI,43839
8619,8619@hotmail.com,masculino,51,bogota,5,C,soltero/a,NO,75903
8620,8620@hotmail.com,masculino,33,bogota,5,C,soltero/a,SI,93202
8621,8621@hotmail.com,femenino,50,cali,4,C,casado/a,SI,91887
8622,8622@hotmail.com,femenino,23,cali,5,D,soltero/a,SI,31466
8623,8623@hotmail.com,masculino,22,bucaramanga,6,C,soltero/a,SI,78683
8624,8624@hotmail.com,masculino,38,cali,5,A,soltero/a,SI,96513
8625,8625@hotmail.com,femenino,56,medellin,6,A,soltero/a,SI,95677
8626,8626@hotmail.com,masculino,33,bucaramanga,6,D,soltero/a,SI,72267
8627,8627@hotmail.com,masculino,57,cali,5,C,casado/a,SI,54887
8628,8628@hotmail.com,masculino,55,medellin,5,B,divorciado/a,SI,62862
8629,8629@hotmail.com,femenino,64,bucaramanga,4,B,soltero/a,SI,57746
8630,8630@hotmail.com,femenino,26,cali,4,B,soltero/a,SI,79702
8631,8631@hotmail.com,masculino,60,medellin,6,C,soltero/a,SI,57702
8632,8632@hotmail.com,masculino,69,bucaramanga,6,C,soltero/a,SI,91900
8633,8633@hotmail.com,femenino,40,cali,5,C,casado/a,SI,39363
8634,8634@hotmail.com,masculino,42,medellin,6,A,soltero/a,SI,90143
8635,8635@hotmail.com,femenino,67,cali,5,D,soltero/a,SI,75952
8636,8636@hotmail.com,masculino,26,bogota,6,C,soltero/a,SI,50262
8637,8637@hotmail.com,masculino,36,bogota,4,B,soltero/a,SI,42400
8638,8638@hotmail.com,femenino,54,bogota,5,B,soltero/a,SI,21751
8639,8639@hotmail.com,masculino,58,bogota,5,B,casado/a,SI,80167
8640,8640@hotmail.com,masculino,47,cali,6,C,divorciado/a,SI,28348
8641,8641@hotmail.com,femenino,37,cali,5,C,soltero/a,SI,78659
8642,8642@hotmail.com,masculino,68,medellin,6,C,soltero/a,SI,99240
8643,8643@hotmail.com,masculino,33,medellin,6,C,soltero/a,SI,77301
8644,8644@hotmail.com,femenino,22,medellin,5,D,soltero/a,SI,96888
8645,8645@hotmail.com,masculino,48,cali,6,C,casado/a,SI,68212
8646,8646@hotmail.com,masculino,23,bogota,6,D,soltero/a,SI,97034
8647,8647@hotmail.com,femenino,22,bogota,6,D,soltero/a,NO,87603
8648,8648@hotmail.com,masculino,54,bogota,5,D,soltero/a,SI,21878
8649,8649@hotmail.com,masculino,69,bogota,4,C,soltero/a,SI,32120
8650,8650@hotmail.com,femenino,26,cali,4,B,soltero/a,SI,50969
8651,8651@hotmail.com,masculino,57,cali,6,B,casado/a,SI,43849
8652,8652@hotmail.com,masculino,63,bogota,4,B,divorciado/a,SI,28398
8653,8653@hotmail.com,femenino,32,bogota,4,C,soltero/a,SI,70081
8654,8654@hotmail.com,masculino,25,bogota,6,C,soltero/a,SI,67749
8655,8655@hotmail.com,femenino,27,bogota,6,C,soltero/a,SI,53955
8656,8656@hotmail.com,masculino,29,cali,5,C,soltero/a,SI,77223
8657,8657@hotmail.com,masculino,69,cali,4,D,casado/a,SI,92869
8658,8658@hotmail.com,femenino,43,bogota,4,C,soltero/a,SI,82658
8659,8659@hotmail.com,masculino,48,bogota,4,A,soltero/a,SI,60139
8660,8660@hotmail.com,masculino,45,bogota,5,A,soltero/a,SI,81270
8661,8661@hotmail.com,femenino,70,bogota,5,D,soltero/a,SI,62965
8662,8662@hotmail.com,masculino,67,cali,4,C,soltero/a,SI,50993
8663,8663@hotmail.com,masculino,35,barranquilla,4,B,casado/a,SI,60513
8664,8664@hotmail.com,femenino,52,bucaramanga,4,B,divorciado/a,SI,74737
8665,8665@hotmail.com,masculino,40,medellin,6,B,soltero/a,SI,97565
8666,8666@hotmail.com,masculino,21,medellin,6,C,soltero/a,SI,35990
8667,8667@hotmail.com,femenino,49,bogota,4,C,soltero/a,SI,73628
8668,8668@hotmail.com,masculino,62,bogota,4,C,soltero/a,SI,58119
8669,8669@hotmail.com,masculino,35,cali,5,C,casado/a,SI,37212
8670,8670@hotmail.com,femenino,41,cali,4,D,soltero/a,SI,55065
8671,8671@hotmail.com,masculino,69,bogota,4,C,soltero/a,SI,93407
8672,8672@hotmail.com,masculino,69,bogota,6,A,soltero/a,SI,72224
8673,8673@hotmail.com,femenino,21,bogota,6,A,soltero/a,SI,48863
8674,8674@hotmail.com,masculino,45,bogota,4,D,soltero/a,SI,79793
8675,8675@hotmail.com,femenino,67,cali,6,C,casado/a,SI,63546
8676,8676@hotmail.com,masculino,62,barranquilla,6,B,divorciado/a,SI,55127
8677,8677@hotmail.com,masculino,20,bucaramanga,6,B,soltero/a,SI,85778
8678,8678@hotmail.com,femenino,32,medellin,4,B,soltero/a,SI,80120
8679,8679@hotmail.com,masculino,40,medellin,6,C,soltero/a,SI,38299
8680,8680@hotmail.com,masculino,52,bogota,5,C,soltero/a,SI,68995
8681,8681@hotmail.com,femenino,29,bogota,6,C,casado/a,SI,94996
8682,8682@hotmail.com,masculino,30,cali,6,C,soltero/a,SI,20179
8683,8683@hotmail.com,masculino,33,cali,6,D,soltero/a,SI,35777
8684,8684@hotmail.com,femenino,27,bogota,6,C,soltero/a,SI,82941
8685,8685@hotmail.com,masculino,56,bogota,5,A,soltero/a,SI,80921
8686,8686@hotmail.com,masculino,70,bogota,5,A,soltero/a,SI,52675
8687,8687@hotmail.com,femenino,27,bogota,6,D,casado/a,SI,75591
8688,8688@hotmail.com,masculino,61,cali,6,C,divorciado/a,SI,95577
8689,8689@hotmail.com,masculino,64,barranquilla,4,B,soltero/a,SI,32695
8690,8690@hotmail.com,femenino,62,bucaramanga,4,B,soltero/a,SI,64694
8691,8691@hotmail.com,masculino,60,medellin,6,B,soltero/a,SI,61332
8692,8692@hotmail.com,masculino,41,medellin,5,C,soltero/a,SI,70509
8693,8693@hotmail.com,femenino,51,bogota,5,A,casado/a,SI,21562
8694,8694@hotmail.com,masculino,67,bogota,6,C,soltero/a,SI,43648
8695,8695@hotmail.com,femenino,31,cali,5,C,soltero/a,SI,44756
8696,8696@hotmail.com,masculino,65,cali,5,D,soltero/a,SI,44523
8697,8697@hotmail.com,masculino,48,bogota,4,C,soltero/a,SI,86505
8698,8698@hotmail.com,femenino,62,bogota,4,A,soltero/a,SI,87280
8699,8699@hotmail.com,masculino,62,bogota,6,A,casado/a,SI,61961
8700,8700@hotmail.com,masculino,62,bogota,5,D,divorciado/a,SI,92558
8701,8701@hotmail.com,femenino,55,cali,6,C,soltero/a,SI,85887
8702,8702@hotmail.com,masculino,56,barranquilla,5,B,soltero/a,SI,53241
8703,8703@hotmail.com,masculino,24,bucaramanga,5,B,soltero/a,SI,47527
8704,8704@hotmail.com,masculino,53,medellin,5,A,soltero/a,SI,92913
8705,8705@hotmail.com,femenino,58,medellin,4,C,casado/a,SI,70515
8706,8706@hotmail.com,femenino,43,bogota,4,C,soltero/a,SI,24292
8707,8707@hotmail.com,masculino,24,bogota,5,C,soltero/a,SI,85239
8708,8708@hotmail.com,masculino,54,cali,6,C,soltero/a,SI,93502
8709,8709@hotmail.com,femenino,60,cali,5,D,soltero/a,SI,57021
8710,8710@hotmail.com,masculino,26,bogota,4,C,soltero/a,SI,33763
8711,8711@hotmail.com,masculino,38,bogota,5,A,casado/a,SI,90147
8712,8712@hotmail.com,masculino,25,bogota,6,A,divorciado/a,SI,80927
8713,8713@hotmail.com,femenino,36,bogota,4,D,soltero/a,SI,66477
8714,8714@hotmail.com,femenino,56,cali,4,C,soltero/a,SI,94310
8715,8715@hotmail.com,masculino,47,barranquilla,4,B,soltero/a,SI,46288
8716,8716@hotmail.com,masculino,61,bucaramanga,6,B,soltero/a,SI,50196
8717,8717@hotmail.com,femenino,63,medellin,4,B,casado/a,SI,58485
8718,8718@hotmail.com,masculino,38,medellin,6,C,soltero/a,NO,88200
8719,8719@hotmail.com,masculino,42,bogota,4,C,soltero/a,SI,28801
8720,8720@hotmail.com,masculino,33,bogota,4,C,soltero/a,SI,62448
8721,8721@hotmail.com,femenino,42,cali,6,C,soltero/a,SI,81308
8722,8722@hotmail.com,femenino,26,cali,6,D,soltero/a,SI,43633
8723,8723@hotmail.com,masculino,56,bucaramanga,6,C,casado/a,SI,39611
8724,8724@hotmail.com,masculino,23,cali,6,A,divorciado/a,SI,76869
8725,8725@hotmail.com,femenino,47,medellin,5,A,soltero/a,SI,82679
8726,8726@hotmail.com,masculino,70,bucaramanga,5,D,soltero/a,SI,25758
8727,8727@hotmail.com,masculino,63,cali,5,C,soltero/a,SI,84308
8728,8728@hotmail.com,masculino,56,medellin,5,B,soltero/a,SI,70142
8729,8729@hotmail.com,femenino,35,bucaramanga,4,B,casado/a,SI,41746
8730,8730@hotmail.com,femenino,20,cali,5,B,soltero/a,SI,69723
8731,8731@hotmail.com,masculino,45,medellin,4,C,soltero/a,SI,61483
8732,8732@hotmail.com,masculino,47,bucaramanga,6,C,soltero/a,SI,25652
8733,8733@hotmail.com,femenino,69,cali,6,C,soltero/a,SI,95726
8734,8734@hotmail.com,masculino,54,medellin,6,A,soltero/a,SI,51402
8735,8735@hotmail.com,femenino,59,cali,6,D,casado/a,SI,22044
8736,8736@hotmail.com,masculino,68,bogota,5,C,divorciado/a,SI,76471
8737,8737@hotmail.com,masculino,64,bogota,6,B,soltero/a,SI,96084
8738,8738@hotmail.com,femenino,38,bogota,6,B,soltero/a,SI,39742
